epoch,method,status,initial_participants,final_selected,rejected,num_initial,num_final,stage_names,pkl_path
-2,deepsight,success,"[4, 31, 50, 89, 20, 52, 21, 76, 28, 26]","[4, 31, 50, 89, 20, 52, 21, 76, 28, 26]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_18.25.50_deepsight_True_no-noise_reba/agg_records/pkl/round_-002_deepsight.pkl
-1,deepsight,success,"[73, 40, 72, 33, 47, 3, 1, 12, 53, 0]","[73, 40, 72, 33, 47, 3, 1, 12, 53, 0]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_18.25.50_deepsight_True_no-noise_reba/agg_records/pkl/round_-001_deepsight.pkl
0,deepsight,success,"[26, 11, 82, 1, 98, 54, 57, 60, 19, 65]","[26, 11, 82, 1, 98, 54, 57, 60, 19, 65]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_18.25.50_deepsight_True_no-noise_reba/agg_records/pkl/round_0000_deepsight.pkl
1,deepsight,success,"[62, 96, 21, 70, 45, 79, 27, 17, 10, 2]","[62, 96, 21, 70, 45, 79, 27, 17, 10, 2]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_18.25.50_deepsight_True_no-noise_reba/agg_records/pkl/round_0001_deepsight.pkl
2,deepsight,success,"[14, 50, 22, 58, 55, 70, 42, 23, 0, 40]","[14, 50, 22, 58, 55, 70, 42, 23, 0, 40]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_18.25.50_deepsight_True_no-noise_reba/agg_records/pkl/round_0002_deepsight.pkl
3,deepsight,success,"[11, 18, 31, 45, 59, 24, 26, 16, 56, 64]","[11, 18, 31, 45, 59, 24, 26, 16, 56, 64]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_18.25.50_deepsight_True_no-noise_reba/agg_records/pkl/round_0003_deepsight.pkl
4,deepsight,success,"[3, 93, 57, 90, 21, 85, 19, 7, 35, 58]","[3, 93, 57, 90, 21, 85, 19, 7, 35, 58]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_18.25.50_deepsight_True_no-noise_reba/agg_records/pkl/round_0004_deepsight.pkl
5,deepsight,success,"[24, 54, 36, 73, 52, 22, 43, 19, 23, 47]","[24, 54, 36, 73, 52, 22, 43, 19, 23, 47]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_18.25.50_deepsight_True_no-noise_reba/agg_records/pkl/round_0005_deepsight.pkl
6,deepsight,success,"[91, 72, 47, 64, 65, 90, 82, 48, 49, 32]","[91, 72, 47, 64, 65, 90, 82, 48, 49, 32]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_18.25.50_deepsight_True_no-noise_reba/agg_records/pkl/round_0006_deepsight.pkl
7,deepsight,success,"[25, 88, 80, 50, 76, 14, 85, 71, 1, 29]","[25, 88, 80, 50, 76, 14, 85, 71, 1, 29]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_18.25.50_deepsight_True_no-noise_reba/agg_records/pkl/round_0007_deepsight.pkl
8,deepsight,success,"[87, 63, 42, 46, 69, 28, 65, 47, 43, 1]","[87, 63, 42, 46, 69, 28, 65, 47, 43, 1]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_18.25.50_deepsight_True_no-noise_reba/agg_records/pkl/round_0008_deepsight.pkl
