epoch,method,status,initial_participants,final_selected,rejected,num_initial,num_final,stage_names,pkl_path
-2,apra,success,"[4, 31, 50, 89, 20, 52, 21, 76, 28, 26]",[true],"[4, 31, 50, 89, 20, 52, 21, 76, 28, 26]",10,1,[],re_result_6-29_APRA/cifar10_700_Jul.02_15.30.46_apra_True_no-noise_reba/agg_records/pkl/round_-002_apra.pkl
-1,apra,success,"[73, 40, 72, 33, 47, 3, 1, 12, 53, 0]",[true],"[73, 40, 72, 33, 47, 3, 12, 53, 0]",10,1,[],re_result_6-29_APRA/cifar10_700_Jul.02_15.30.46_apra_True_no-noise_reba/agg_records/pkl/round_-001_apra.pkl
0,apra,success,"[26, 11, 82, 1, 98, 54, 57, 60, 19, 65]",[true],"[26, 11, 82, 98, 54, 57, 60, 19, 65]",10,1,[],re_result_6-29_APRA/cifar10_700_Jul.02_15.30.46_apra_True_no-noise_reba/agg_records/pkl/round_0000_apra.pkl
1,apra,success,"[62, 96, 21, 70, 45, 79, 27, 17, 10, 2]",[true],"[62, 96, 21, 70, 45, 79, 27, 17, 10, 2]",10,1,[],re_result_6-29_APRA/cifar10_700_Jul.02_15.30.46_apra_True_no-noise_reba/agg_records/pkl/round_0001_apra.pkl
2,apra,success,"[14, 50, 22, 58, 55, 70, 42, 23, 0, 40]",[true],"[14, 50, 22, 58, 55, 70, 42, 23, 0, 40]",10,1,[],re_result_6-29_APRA/cifar10_700_Jul.02_15.30.46_apra_True_no-noise_reba/agg_records/pkl/round_0002_apra.pkl
3,apra,success,"[11, 18, 31, 45, 59, 24, 26, 16, 56, 64]",[true],"[11, 18, 31, 45, 59, 24, 26, 16, 56, 64]",10,1,[],re_result_6-29_APRA/cifar10_700_Jul.02_15.30.46_apra_True_no-noise_reba/agg_records/pkl/round_0003_apra.pkl
4,apra,success,"[3, 93, 57, 90, 21, 85, 19, 7, 35, 58]",[true],"[3, 93, 57, 90, 21, 85, 19, 7, 35, 58]",10,1,[],re_result_6-29_APRA/cifar10_700_Jul.02_15.30.46_apra_True_no-noise_reba/agg_records/pkl/round_0004_apra.pkl
5,apra,success,"[24, 54, 36, 73, 52, 22, 43, 19, 23, 47]",[true],"[24, 54, 36, 73, 52, 22, 43, 19, 23, 47]",10,1,[],re_result_6-29_APRA/cifar10_700_Jul.02_15.30.46_apra_True_no-noise_reba/agg_records/pkl/round_0005_apra.pkl
6,apra,success,"[91, 72, 47, 64, 65, 90, 82, 48, 49, 32]",[true],"[91, 72, 47, 64, 65, 90, 82, 48, 49, 32]",10,1,[],re_result_6-29_APRA/cifar10_700_Jul.02_15.30.46_apra_True_no-noise_reba/agg_records/pkl/round_0006_apra.pkl
7,apra,success,"[25, 88, 80, 50, 76, 14, 85, 71, 1, 29]",[true],"[25, 88, 80, 50, 76, 14, 85, 71, 29]",10,1,[],re_result_6-29_APRA/cifar10_700_Jul.02_15.30.46_apra_True_no-noise_reba/agg_records/pkl/round_0007_apra.pkl
8,apra,success,"[87, 63, 42, 46, 69, 28, 65, 47, 43, 1]",[true],"[87, 63, 42, 46, 69, 28, 65, 47, 43]",10,1,[],re_result_6-29_APRA/cifar10_700_Jul.02_15.30.46_apra_True_no-noise_reba/agg_records/pkl/round_0008_apra.pkl
9,apra,success,"[26, 36, 9, 37, 79, 66, 91, 95, 6, 15]",[true],"[26, 36, 9, 37, 79, 66, 91, 95, 6, 15]",10,1,[],re_result_6-29_APRA/cifar10_700_Jul.02_15.30.46_apra_True_no-noise_reba/agg_records/pkl/round_0009_apra.pkl
10,apra,success,"[64, 19, 99, 29, 61, 88, 46, 2, 12, 90]",[true],"[64, 19, 99, 29, 61, 88, 46, 2, 12, 90]",10,1,[],re_result_6-29_APRA/cifar10_700_Jul.02_15.30.46_apra_True_no-noise_reba/agg_records/pkl/round_0010_apra.pkl
11,apra,success,"[33, 60, 83, 51, 71, 59, 96, 32, 8, 72]",[true],"[33, 60, 83, 51, 71, 59, 96, 32, 8, 72]",10,1,[],re_result_6-29_APRA/cifar10_700_Jul.02_15.30.46_apra_True_no-noise_reba/agg_records/pkl/round_0011_apra.pkl
12,apra,success,"[85, 89, 5, 69, 22, 4, 90, 7, 83, 37]",[true],"[85, 89, 5, 69, 22, 4, 90, 7, 83, 37]",10,1,[],re_result_6-29_APRA/cifar10_700_Jul.02_15.30.46_apra_True_no-noise_reba/agg_records/pkl/round_0012_apra.pkl
13,apra,success,"[48, 66, 90, 85, 13, 64, 99, 40, 81, 32]",[true],"[48, 66, 90, 85, 13, 64, 99, 40, 81, 32]",10,1,[],re_result_6-29_APRA/cifar10_700_Jul.02_15.30.46_apra_True_no-noise_reba/agg_records/pkl/round_0013_apra.pkl
14,apra,success,"[92, 45, 50, 59, 29, 9, 88, 0, 77, 2]",[true],"[92, 45, 50, 59, 29, 9, 88, 0, 77, 2]",10,1,[],re_result_6-29_APRA/cifar10_700_Jul.02_15.30.46_apra_True_no-noise_reba/agg_records/pkl/round_0014_apra.pkl
15,apra,success,"[44, 32, 35, 88, 41, 79, 22, 16, 98, 96]",[true],"[44, 32, 35, 88, 41, 79, 22, 16, 98, 96]",10,1,[],re_result_6-29_APRA/cifar10_700_Jul.02_15.30.46_apra_True_no-noise_reba/agg_records/pkl/round_0015_apra.pkl
16,apra,success,"[43, 39, 76, 93, 51, 25, 4, 37, 58, 21]",[true],"[43, 39, 76, 93, 51, 25, 4, 37, 58, 21]",10,1,[],re_result_6-29_APRA/cifar10_700_Jul.02_15.30.46_apra_True_no-noise_reba/agg_records/pkl/round_0016_apra.pkl
17,apra,success,"[21, 28, 88, 76, 84, 43, 63, 11, 36, 72]",[true],"[21, 28, 88, 76, 84, 43, 63, 11, 36, 72]",10,1,[],re_result_6-29_APRA/cifar10_700_Jul.02_15.30.46_apra_True_no-noise_reba/agg_records/pkl/round_0017_apra.pkl
18,apra,success,"[81, 30, 98, 84, 10, 53, 2, 6, 88, 15]",[true],"[81, 30, 98, 84, 10, 53, 2, 6, 88, 15]",10,1,[],re_result_6-29_APRA/cifar10_700_Jul.02_15.30.46_apra_True_no-noise_reba/agg_records/pkl/round_0018_apra.pkl
